gene_a,gene_b,weight
KRT18,SMIM22,0.1139017716050148
HELZ,KIAA0319L,0.11384677141904831
ITPRIP,HEG1,0.11379041522741318
FXYD3,S100A2,0.1136976107954979
GABARAPL1,BTBD7,0.11364129185676575
FXYD3,MIA,0.11349509656429291
ELF3,STC2,0.11346133053302765
SOX9,SFRP1,0.11337766796350479
CLDN3,AZGP1,0.11336816102266312
COL4A2,LAMB1,0.11334115266799927
SAA1,SFRP1,0.11333875358104706
LIMA1,DST,0.11331940442323685
KRT23,ITGB6,0.11327306926250458
KRT8,MIA,0.1132102981209755
ADAMTS4,LMCD1,0.11283601820468903
MYL9,ACTA2,0.1126665398478508
FXYD3,SDC4,0.11259515583515167
DOCK9,SLC9A3R2,0.11224309355020523
MIA,BEX2,0.1120445504784584
CLDN3,MAL2,0.111996129155159
POLK,STIM2,0.11196685582399368
FMNL3,LIX1L,0.11188596487045288
PREX1,MGAT4A,0.11184563487768173
SMIM22,MAL2,0.11180129647254944
NUP210,TNF,0.11176688969135284
EGR1,ATF3,0.11171810328960419
KRT5,KRT7,0.11169566959142685
IGFBP7,PKIG,0.11166629940271378
EHD4,STIM2,0.1115972027182579
CLDN4,DEFB1,0.11151767522096634
LAMA4,TCF4,0.11148960143327713
ID3,PGF,0.11124788224697113
WFDC2,SOX9,0.11122731864452362
SLC2A3,WIPF1,0.11113813519477844
TCF4,MEF2C,0.11110355705022812
SAA1,DSP,0.11103576421737671
MIB1,CASK,0.11098422110080719
