gene_a,gene_b,weight
MRPL10,C19orf25,0.466855525970459
MED11,USP28,0.4667685031890869
MICU2,CYLD,0.4667398929595947
DNAJB14,BCLAF1,0.46671274304389954
ZFYVE27,MAPKAPK5-AS1,0.4666560888290405
CTNNBL1,MRPL10,0.4664928615093231
CALCOCO2,NCOA6,0.46642962098121643
C1orf56,CDC42SE1,0.466234415769577
ETFRF1,LTV1,0.46622660756111145
RNF113A,OTULIN,0.46605920791625977
ANKZF1,RABGAP1L,0.46605026721954346
SFN,TACSTD2,0.4660390019416809
PHYKPL,ATM,0.46586933732032776
AKAP10,MRPL10,0.4657793343067169
CDC20,CDK1,0.4654589891433716
ANKRA2,ATXN2L,0.4653160274028778
TULP4,CCDC14,0.46511781215667725
CCNT1,STIM1,0.4649827480316162
LILRB4,RNASE6,0.46473199129104614
DPYSL3,JAG1,0.46459874510765076
MED17,ZNF430,0.46458837389945984
UHRF2,ECSIT,0.4645567238330841
HIST3H2A,LPAR2,0.464181125164032
DPYSL3,RAI14,0.4640365242958069
ZRSR2,CDKN1B,0.4637061059474945
CYR61,BGN,0.46351802349090576
C15orf40,KPNA3,0.4634209871292114
MBD5,ANAPC7,0.4634109437465668
OTULIN,CEBPZ,0.462788462638855
ZNF263,DDX23,0.46278560161590576
DDX23,TBC1D10A,0.4627566337585449
RASGEF1B,ACP5,0.46228158473968506
DHRS7B,LETM1,0.46208861470222473
MKLN1,CDK12,0.4618181586265564
HLA-DPA1,HLA-DPB1,0.46167856454849243
CRAMP1,MAU2,0.461514413356781
ELF2,EXOC1,0.4613723158836365
S100A14,KRT16,0.4613623321056366
FERMT3,SAMSN1,0.46117284893989563
NKAPD1,TBC1D20,0.4611557126045227
NAB1,LTV1,0.4611014127731323
CLMP,BICC1,0.46097204089164734
SPRTN,FAM53C,0.4609694480895996
TBC1D13,NLK,0.4607701301574707
ASB3,ZNF567,0.46065109968185425
TRIM13,ANKRA2,0.46047675609588623
CCDC6,TAB3,0.4604690372943878
ZNF800,GPS2,0.4604659080505371
SNX10,GK,0.460097998380661
ESRRA,ECSIT,0.4596167206764221
NIPBL,OTULIN,0.4595882296562195
CAVIN1,IGFBP7,0.4595267176628113
CPT1A,SNX19,0.45951047539711
PACS1,ORC5,0.4594535529613495
FERMT3,CD4,0.4593849182128906
TUT7,CDKN2AIP,0.45925116539001465
C15orf40,DDX23,0.45923635363578796
ZNF493,MED17,0.4592161476612091
HIST2H2AC,ACSF3,0.4591233730316162
CTNNBL1,WHAMM,0.45897942781448364
NAA30,SIN3A,0.45894673466682434
CST6,SERPINA1,0.45885488390922546
LETM1,CHD3,0.4587729871273041
ZNF160,CDIP1,0.45868343114852905
MNDA,IGSF6,0.4584518074989319
CD74,HLA-DRA,0.4584271013736725
TRIM13,PHYKPL,0.45832568407058716
TLK1,ASXL1,0.4582572281360626
SPRTN,TTC39C,0.4581129848957062
WDR60,KIAA0355,0.4580843150615692
PODXL,STC1,0.45791539549827576
MAGI1,APP,0.4578751027584076
SATB1,LPIN2,0.4578433334827423
TRIM13,CCDC174,0.4577213227748871
DDX59,DDX39B,0.4574428200721741
ANAPC7,ZNF350,0.4573594629764557
TOP2A,MKI67,0.4573458433151245
ESRRA,EXOC1,0.45713528990745544
ESCO1,RBM41,0.4571307301521301
BSDC1,SUPT20H,0.45679253339767456
SPEN,ATXN2L,0.45678433775901794
MSMO1,MVD,0.4567262828350067
AAK1,RFX1,0.45648711919784546
MKLN1,MAP4K4,0.456356406211853
CEP350,FAM76B,0.4562913477420807
R3HDM2,FAM172A,0.4562285542488098
TMEM47,LAMA4,0.45599502325057983
MBD5,ZNF350,0.4559599757194519
RUBCN,KPNA5,0.4558938145637512
PHYKPL,HIVEP2,0.4558805525302887
LILRB4,MNDA,0.4558565318584442
SLC35A3,ERV3-1,0.45554208755493164
PGGT1B,NUP214,0.45552289485931396
SFN,S100A14,0.45550933480262756
C15orf40,WDR75,0.4553808569908142
PPWD1,CNST,0.4553368389606476
HIPK1,UGGT1,0.45503824949264526
SIRT1,ARRDC2,0.45501765608787537
ZNF281,PPIL4,0.4549846649169922
VPS13A,ZC3H13,0.4545651078224182
ANKRA2,WDR75,0.45418816804885864
CTNNBL1,KCTD5,0.45417970418930054
MRPL10,FAM217B,0.4539848864078522
