condition,gene_a,gene_b,weight
HER2_tumor,CNKSR3,BCAM,0.273103654384613
HER2_tumor,SMIM8,PIGK,0.2730562388896942
HER2_tumor,TWSG1,SMTN,0.27298104763031
HER2_tumor,DOK2,IKZF1,0.2729397118091583
HER2_tumor,GYPC,RGCC,0.2727434635162353
HER2_tumor,LARP7,PTPRA,0.2726373076438904
HER2_tumor,SVIL,SH3PXD2B,0.2726251482963562
HER2_tumor,JAML,IL2RG,0.272221565246582
HER2_tumor,IFI16,MSN,0.2719704210758209
HER2_tumor,LRCH1,EPS15,0.2719321846961975
HER2_tumor,ARL6IP1,KPNA2,0.2719045281410217
HER2_tumor,YBX3,YPEL2,0.2718420922756195
HER2_tumor,UACA,IGFBP4,0.2717480361461639
HER2_tumor,SPARC,COX7A1,0.2717390358448028
HER2_tumor,GYPC,GMFG,0.2716776728630066
HER2_tumor,EVI5,SOS1,0.271673172712326
HER2_tumor,PNPLA8,RNF219,0.2716083824634552
HER2_tumor,HLA-B,HLA-A,0.2715992033481598
HER2_tumor,NRP2,C1orf54,0.2715038657188415
HER2_tumor,CD24,BAMBI,0.2714616954326629
HER2_tumor,DOCK2,HCST,0.2714168131351471
HER2_tumor,HGSNAT,TNRC18,0.2713993787765503
HER2_tumor,GMFG,RGCC,0.2713548243045807
HER2_tumor,MFGE8,TPM2,0.2712885439395904
HER2_tumor,FBRS,MEMO1,0.2712025940418243
HER2_tumor,HERC1,NCK2,0.2710601091384887
HER2_tumor,CWC22,USP24,0.2709180414676666
HER2_tumor,PLCB2,LCP1,0.2708804607391357
HER2_tumor,RB1,RNF111,0.2708551287651062
HER2_tumor,JAG1,CLIC4,0.2708266973495483
HER2_tumor,CTGF,CALD1,0.270769327878952
HER2_tumor,PLCG1,DOCK9,0.2707553505897522
HER2_tumor,YBX3,DST,0.2707420885562897
HER2_tumor,JAML,CD52,0.2707296907901764
HER2_tumor,NCOA1,ESF1,0.2705783247947693
HER2_tumor,HPS5,STX7,0.2703740298748016
HER2_tumor,KIAA1109,CTDSPL2,0.2702357172966003
HER2_tumor,PPM1M,NFKBIE,0.2701666057109833
HER2_tumor,C1QB,SPI1,0.2700799703598022
HER2_tumor,MAP3K4,NCBP3,0.2699251472949981
HER2_tumor,EP300,SMC6,0.2697669863700866
HER2_tumor,TIMP3,DPYSL3,0.2697235643863678
HER2_tumor,TEAD1,GGT5,0.2697019279003143
HER2_tumor,CLASP1,SOS1,0.2696593701839447
HER2_tumor,CD4,DOCK10,0.2695324122905731
HER2_tumor,GPR65,GPR183,0.269110232591629
HER2_tumor,WDR44,ZMYM5,0.2690978944301605
HER2_tumor,EP300,PARP10,0.2690026760101318
HER2_tumor,DOCK9,MAST4,0.2689191401004791
HER2_tumor,SPN,FERMT3,0.2688595652580261
HER2_tumor,ARHGAP30,LCP1,0.2687605023384094
HER2_tumor,CFLAR,RELB,0.2687540054321289
HER2_tumor,OSMR,GPX8,0.2685388922691345
HER2_tumor,DOK2,SLA,0.2685342729091644
HER2_tumor,CAV2,COL18A1,0.2684792280197143
HER2_tumor,HDAC7,MPRIP,0.268358439207077
HER2_tumor,FRMD6,SNX21,0.2681105136871338
HER2_tumor,AIF1,CCL3,0.267954021692276
HER2_tumor,WWTR1,ARHGAP29,0.2679076492786407
HER2_tumor,MAP1B,PLS3,0.2678931355476379
HER2_tumor,ZNF836,PEX26,0.2678244113922119
HER2_tumor,ZBTB2,EEF1AKMT2,0.2677226364612579
HER2_tumor,FAM193A,NEDD1,0.2677103877067566
HER2_tumor,CYR61,FKBP10,0.2676993012428283
HER2_tumor,PLPP3,TINAGL1,0.2676229476928711
HER2_tumor,MYL9,MYLK,0.267515629529953
HER2_tumor,KIDINS220,AEBP2,0.2675001323223114
HER2_tumor,FSTL1,BGN,0.2673203349113464
HER2_tumor,RUNX3,PTPRC,0.2672005593776703
HER2_tumor,SELPLG,CYTH4,0.2671607434749603
HER2_tumor,CD53,POU2F2,0.2671360671520233
HER2_tumor,SLC2A3,TMEM173,0.2671325206756592
HER2_tumor,MEMO1,CEP170,0.2670391499996185
HER2_tumor,TPM2,ACTA2,0.2670104205608368
HER2_tumor,STK24,CWF19L2,0.2669617831707001
HER2_tumor,CYR61,MAP1B,0.2667917013168335
HER2_tumor,CENPF,CDKN3,0.2667726576328277
HER2_tumor,SPN,ARHGAP30,0.2667481899261474
HER2_tumor,FN1,COL6A1,0.2666357755661011
HER2_tumor,MBD5,PHC3,0.2664465308189392
HER2_tumor,SELPLG,SASH3,0.2664419412612915
HER2_tumor,SKI,NEDD1,0.2662243545055389
HER2_tumor,TMEM173,TACC1,0.2660999298095703
HER2_tumor,UBR1,TRMT13,0.2660453915596008
HER2_tumor,LMNA,HES1,0.2659389972686767
HER2_tumor,CRIM1,RBMS2,0.2659378051757812
HER2_tumor,EP300,ZMYM5,0.265828937292099
HER2_tumor,SPTBN1,ITGB1,0.2658142149448395
HER2_tumor,TOP2A,TPX2,0.2657634317874908
HER2_tumor,MBD5,BTBD10,0.2656918466091156
HER2_tumor,LAMC1,COL4A1,0.2654736340045929
HER2_tumor,SNRNP35,CABIN1,0.2654289901256561
HER2_tumor,PICALM,RBMS1,0.2653691470623016
HER2_tumor,MT-ND3,MT-CO3,0.2653689980506897
HER2_tumor,NRP1,A2M,0.2653674781322479
HER2_tumor,PLEKHA1,SSFA2,0.2652691304683685
HER2_tumor,CCNB2,AURKA,0.2650735378265381
HER2_tumor,MBD5,PPP4R3A,0.2650659382343292
HER2_tumor,KMT2A,MIER1,0.2649960517883301
HER2_tumor,THAP9-AS1,BCOR,0.264965146780014
HER2_tumor,PRSS23,FKBP9,0.2647554576396942
HER2_tumor,TMUB2,VPS53,0.2646886706352234
HER2_tumor,PICALM,HIPK3,0.2646279633045196
HER2_tumor,NFE2L2,ZYX,0.2646188735961914
HER2_tumor,CENPF,BIRC5,0.2645340859889984
HER2_tumor,SPTBN1,NHSL2,0.264487087726593
HER2_tumor,ADAM17,TTC19,0.2644397318363189
HER2_tumor,CDK1,NUF2,0.264193058013916
HER2_tumor,PLEKHA1,PHF21A,0.2641905546188354
HER2_tumor,PRSS23,GJA1,0.264180451631546
HER2_tumor,MICALL2,OSBPL5,0.2639434039592743
HER2_tumor,MAP4K4,HIP1,0.2639333307743072
HER2_tumor,EHBP1L1,MEF2A,0.2638775110244751
HER2_tumor,CD48,C1orf162,0.2638558149337768
HER2_tumor,AIF1,CD84,0.2638331055641174
HER2_tumor,GIT2,DDX60L,0.2636450827121734
HER2_tumor,CD4,PLEKHA2,0.2635385990142822
HER2_tumor,AC004687.1,HCST,0.2635043561458587
HER2_tumor,HAVCR2,PARVG,0.2634190917015075
HER2_tumor,PNPLA8,SART3,0.2632897198200226
HER2_tumor,JAML,FYB1,0.2632724344730377
HER2_tumor,ZNF836,RAB11B-AS1,0.2631248533725738
HER2_tumor,VPS53,MAP3K3,0.2630988657474518
HER2_tumor,PNPLA8,ZMYM5,0.2630542814731598
HER2_tumor,TSPAN17,MLLT3,0.263050764799118
HER2_tumor,COL18A1,DPYSL3,0.2630375027656555
HER2_tumor,PBX2,AGO4,0.2628511786460876
HER2_tumor,DOCK2,CD52,0.2628180384635925
HER2_tumor,AC004687.1,GPR183,0.2626859247684479
HER2_tumor,MSN,PTPRE,0.2626712024211883
HER2_tumor,DNAJB14,ZNF292,0.2624377906322479
HER2_tumor,EPS15,EIF2B2,0.2624126970767975
HER2_tumor,DNTTIP2,TUT7,0.2624118626117706
HER2_tumor,VWA1,PTPN14,0.2622953355312347
HER2_tumor,GXYLT1,TRMT13,0.2622231245040893
HER2_tumor,ELMSAN1,PLEKHA1,0.2620777785778045
HER2_tumor,ELMSAN1,PHF21A,0.2620689272880554
HER2_tumor,CD48,IL2RG,0.2620241641998291
HER2_tumor,SRGN,SERPINB9,0.2620208263397217
HER2_tumor,PHF3,RNF219,0.261991947889328
HER2_tumor,CD52,IL2RG,0.2619369924068451
HER2_tumor,RASAL2,PHLDB1,0.2619368433952331
HER2_tumor,RBMS2,EMP1,0.261933833360672
HER2_tumor,AKAP11,MUS81,0.2619191408157348
HER2_tumor,MMP2,CXCL12,0.2618503868579864
HER2_tumor,LAMC1,PRSS23,0.2618143260478973
HER2_tumor,NUDCD3,S100PBP,0.2617904841899872
HER2_tumor,MCM7,PELP1,0.2617412507534027
HER2_tumor,ARHGEF9,ANKRD36B,0.2616430222988128
HER2_tumor,MAGI1,CX3CL1,0.2616066634654999
HER2_tumor,DENND6A,INTS10,0.2615363001823425
HER2_tumor,ARHGAP29,APP,0.2614461183547973
HER2_tumor,RBMS2,ITGAV,0.2614443004131317
HER2_tumor,SPARCL1,BGN,0.2614306211471557
HER2_tumor,ISY1,CHIC2,0.2614036500453949
HER2_tumor,BIN2,ARHGAP9,0.261385977268219
HER2_tumor,GIMAP7,ABI3,0.2613541483879089
HER2_tumor,NCKAP1L,ITGB2,0.261333167552948
HER2_tumor,NAA16,CUL9,0.2611688077449798
HER2_tumor,DOCK2,SAMSN1,0.2611272037029266
HER2_tumor,SMAD1,CNKSR3,0.2610478103160858
HER2_tumor,FBLN2,COX7A1,0.2610393166542053
HER2_tumor,TMEM176B,TMEM176A,0.261018842458725
HER2_tumor,BIN2,ACAP1,0.260983407497406
HER2_tumor,AURKB,AURKA,0.260979413986206
HER2_tumor,MMP2,TIMP2,0.2609069049358368
HER2_tumor,BIN2,SLA,0.2608287334442138
HER2_tumor,OSTM1,CEP170,0.2607919871807098
HER2_tumor,HERC1,CTDSPL2,0.2607836723327636
HER2_tumor,DPP8,KBTBD2,0.2607627213001251
HER2_tumor,CDC20,TK1,0.2606907784938812
HER2_tumor,EFHD2,RHOG,0.2606714963912964
HER2_tumor,GTF2F2,TRIM13,0.2605138421058655
HER2_tumor,CCL4,CCL4L2,0.2604879140853882
HER2_tumor,AKAP11,CLK4,0.2604512274265289
HER2_tumor,PINK1,MTUS1,0.2604283094406128
HER2_tumor,C1orf162,PLCB2,0.2603522837162018
HER2_tumor,MXRA8,LOXL1,0.2603388428688049
HER2_tumor,CD48,NCKAP1L,0.2603172659873962
HER2_tumor,HAVCR2,C1orf162,0.2603069841861725
HER2_tumor,WNK1,PPP4R3A,0.2602062523365021
HER2_tumor,SAMSN1,PTPRC,0.2601538300514221
HER2_tumor,PBX2,PCNX1,0.2600603103637695
HER2_tumor,FSTL1,MYLK,0.259714812040329
HER2_tumor,FBRS,RETREG3,0.2595797181129455
HER2_tumor,SELPLG,IKZF1,0.2595559060573578
HER2_tumor,DNAJB14,ZMYM2,0.2595151960849762
HER2_tumor,MKI67,PCLAF,0.2593964040279388
HER2_tumor,MFGE8,EFEMP2,0.2592933773994446
HER2_tumor,PHLDB1,MMP14,0.2592396438121795
HER2_tumor,PNPLA8,SMC6,0.2592340111732483
HER2_tumor,LAMB2,RBMS2,0.2591855823993683
HER2_tumor,S100PBP,ZNF830,0.2591555118560791
HER2_tumor,CD69,IL7R,0.2589599192142486
HER2_tumor,MAFK,VPS39,0.2589250802993774
HER2_tumor,PODXL,EFNB2,0.2587326169013977
HER2_tumor,SERPINB9,ST8SIA4,0.2587200701236725
HER2_tumor,SLFN5,TUT7,0.2586915194988251
HER2_tumor,MKI67,CDC20,0.2586874067783355
HER2_tumor,ERCC6L2,ZNF136,0.258683443069458
HER2_tumor,PHF21A,TMUB2,0.2586293518543243
HER2_tumor,UBE2C,MAD2L1,0.2583894729614258
HER2_tumor,SETX,FAM208B,0.258334755897522
HER2_tumor,S100A13,NFIB,0.2583057582378387
HER2_tumor,VTI1A,SDE2,0.2582965493202209
HER2_tumor,HLA-B,HLA-E,0.2582291662693023
HER2_tumor,CTDSPL2,NCOA1,0.2581740021705627
HER2_tumor,TYMS,PTTG1,0.2581115961074829
HER2_tumor,JAML,MYO1G,0.2580962777137756
HER2_tumor,NCOR1,PCSK7,0.258062869310379
HER2_tumor,MMP2,CAVIN1,0.257971853017807
HER2_tumor,SIPA1L1,COQ8B,0.2578243017196655
HER2_tumor,MAP1B,PHLDB1,0.2578193843364715
HER2_tumor,ITGAV,CTSO,0.2577994763851166
HER2_tumor,PRSS23,NREP,0.2577659487724304
HER2_tumor,CTDSPL2,S100PBP,0.2577412724494934
HER2_tumor,TEAD1,MAGI1,0.2577200829982757
HER2_tumor,NUP214,SART1,0.2576993703842163
HER2_tumor,NCKAP1L,IRF8,0.2575521171092987
HER2_tumor,N4BP1,PCF11,0.2574082314968109
HER2_tumor,RBMS1,PHACTR2,0.2572982609272003
HER2_tumor,MAGI1,BCAM,0.2572517991065979
HER2_tumor,LCP2,LAPTM5,0.2572291493415832
HER2_tumor,PLEC,LUZP1,0.2571881413459778
HER2_tumor,ARHGEF9,ZNF136,0.2571840286254883
HER2_tumor,DPYSL3,NNMT,0.2570246160030365
HER2_tumor,COX7A1,TIMP3,0.2570067346096039
HER2_tumor,PTPRA,ANKLE2,0.2567976117134094
HER2_tumor,ELMSAN1,MCM3,0.2567956447601318
HER2_tumor,RAP2C,TMC6,0.256788432598114
HER2_tumor,AKAP11,XRN1,0.256611555814743
HER2_tumor,ARHGAP29,CX3CL1,0.2565655708312988
HER2_tumor,LNPEP,RICTOR,0.2564709782600403
HER2_tumor,FLI1,RGCC,0.2564169764518738
HER2_tumor,FBLN2,GPX8,0.2564011216163635
HER2_tumor,FPR3,FTL,0.2563782036304474
HER2_tumor,ADAM17,GPATCH2L,0.2561904788017273
HER2_tumor,FBN1,DPYSL3,0.2561396658420563
HER2_tumor,HLA-DRA,HLA-DMB,0.2561360597610473
HER2_tumor,CYTH4,GPR65,0.2560868859291076
HER2_tumor,SLC2A3,ZEB1,0.2560440599918365
HER2_tumor,PHF21A,SBNO2,0.2559705674648285
HER2_tumor,WDR44,HNRNPLL,0.2559248208999634
HER2_tumor,TAGLN,ACTA2,0.2558221518993377
HER2_tumor,EIF2B2,MFSD11,0.2557591497898102
HER2_tumor,ELK4,WDFY1,0.2557305693626404
HER2_tumor,SRGN,GPR183,0.2556566596031189
HER2_tumor,SRGN,ST8SIA4,0.2556294202804565
HER2_tumor,CRIM1,KCNC4,0.2556015253067016
HER2_tumor,CD37,SAMSN1,0.2555904388427734
HER2_tumor,RBMS2,PDK4,0.2555415034294128
HER2_tumor,PICALM,MACF1,0.2554546296596527
HER2_tumor,HSPG2,GNG11,0.2553763687610626
HER2_tumor,IKZF1,SAMSN1,0.2553628385066986
HER2_tumor,HERC1,NCOA1,0.2553327083587646
HER2_tumor,NCF2,RASSF4,0.2550595998764038
HER2_tumor,ITGAX,IGSF6,0.2550286650657654
HER2_tumor,CD53,SASH3,0.2549762725830078
HER2_tumor,AIF1,C1orf162,0.254960149526596
HER2_tumor,TNS2,CASC15,0.2549050152301788
HER2_tumor,TAGLN,MFGE8,0.2548910081386566
HER2_tumor,SHC1,TMUB2,0.2547043263912201
HER2_tumor,NDEL1,HGSNAT,0.2546864449977875
HER2_tumor,FKBP9,RBMS2,0.2544651329517364
HER2_tumor,GRPEL2,DOCK9,0.2544563710689544
HER2_tumor,CYTH4,EVI2B,0.2543782591819763
HER2_tumor,CDK19,PLEKHA1,0.2543456256389618
HER2_tumor,SELPLG,PTPRC,0.2542704939842224
HER2_tumor,DDR2,ARHGEF17,0.2542099356651306
HER2_tumor,HCLS1,LCP2,0.2542010247707367
HER2_tumor,JAML,IRF8,0.2538498044013977
HER2_tumor,SVIL,VCL,0.2538055777549743
HER2_tumor,AEBP2,TENT2,0.2536855638027191
HER2_tumor,CD53,CD52,0.2536421418190002
HER2_tumor,GPX8,C1QTNF6,0.2536225616931915
HER2_tumor,GPR65,IRF8,0.2535484135150909
HER2_tumor,PELP1,ARFGAP1,0.2534963190555572
HER2_tumor,UBLCP1,VPS53,0.2534741461277008
HER2_tumor,COL4A2,GNG11,0.2534341812133789
HER2_tumor,PRPF8,ASXL1,0.2534226775169372
HER2_tumor,MAFK,PXN,0.2533900141716003
HER2_tumor,ELMSAN1,RETREG3,0.2533175349235534
HER2_tumor,CCNB2,PTTG1,0.2532333135604858
HER2_tumor,VPS39,RBL2,0.2532075941562652
HER2_tumor,PHF21A,VPS53,0.2530768513679504
HER2_tumor,CAV2,DPYSL3,0.2530747652053833
HER2_tumor,LTBP1,TEAD1,0.2530015707015991
HER2_tumor,RASA1,MTMR9,0.2529577910900116
HER2_tumor,VWA1,APP,0.2526884078979492
HER2_tumor,MAFK,SBNO2,0.2526707947254181
HER2_tumor,CD59,CLIC4,0.2526630759239197
HER2_tumor,SIK3,NPC1,0.2526022493839264
HER2_tumor,TNS2,TEAD1,0.2525822520256042
HER2_tumor,PCNX1,SOS1,0.2525630593299866
HER2_tumor,WDR44,RNF219,0.2525040507316589
HER2_tumor,BTBD10,FRYL,0.252395898103714
HER2_tumor,FBN1,MMP2,0.2523697912693023
HER2_tumor,CYTH4,CD37,0.2523536682128906
HER2_tumor,IL2RG,IL10RA,0.2522892355918884
HER2_tumor,ARHGAP29,KCNC4,0.2522504031658172
HER2_tumor,IL10RA,PTPRC,0.252236545085907
HER2_tumor,ELK4,MTMR9,0.252214640378952
HER2_tumor,PRPF8,SIK3,0.2522037029266357
HER2_tumor,MFGE8,LHFPL6,0.2520517110824585
HER2_tumor,YBX3,COLGALT1,0.2520465552806854
HER2_tumor,SPTBN1,WWTR1,0.2520438134670257
HER2_tumor,CCNB2,BIRC5,0.2520348131656647
HER2_tumor,PLEK,IL4I1,0.2520227432250976
HER2_tumor,SAMD9L,XAF1,0.2519987523555755
HER2_tumor,MKI67,AURKA,0.2517775893211365
HER2_tumor,VIM,LIX1L,0.2515651285648346
HER2_tumor,CCDC82,TGFBR2,0.251447856426239
HER2_tumor,NCOA1,NCBP3,0.2513926327228546
HER2_tumor,COL4A1,TIMP3,0.2512430250644684
HER2_tumor,CLK4,XRN1,0.2511825561523437
HER2_tumor,EP300,CHFR,0.2511809468269348
HER2_tumor,CDK19,MCM3,0.2511613667011261
HER2_tumor,MYH9,HIPK3,0.2511405348777771
HER2_tumor,PDE8A,EML3,0.2510811686515808
HER2_tumor,IL4I1,LYZ,0.2510645091533661
HER2_tumor,TYMS,CDKN3,0.2510479986667633
HER2_tumor,DENND6A,DDX58,0.2510441541671753
HER2_tumor,STK24,SUN2,0.2510401308536529
HER2_tumor,UBLCP1,ACOT9,0.2509032487869262
HER2_tumor,GPR183,IRF8,0.2508101463317871
HER2_tumor,RSBN1,ATG2A,0.2507901191711426
HER2_tumor,GGT5,PLPP3,0.250637024641037
HER2_tumor,DCN,CTSK,0.2506037354469299
HER2_tumor,PLCB2,ADAM8,0.2505646646022796
HER2_tumor,CD48,PLCB2,0.2504976391792297
HER2_tumor,CYTH4,SLA,0.2503458261489868
HER2_tumor,TYROBP,MS4A6A,0.2501974701881408
HER2_tumor,WDFY1,MTMR9,0.2501603960990906
HER2_tumor,CD59,JAG1,0.2501381635665893
HER2_tumor,CEP120,CDKAL1,0.2501138746738434
HER2_tumor,PNPLA8,PARP10,0.2500683665275574
HER2_tumor,CDK1,AURKB,0.2500209212303161
HER2_tumor,PLEKHA1,SKI,0.2499966323375702
HER2_tumor,ZNRD1,CCDC28A,0.2499378770589828
HER2_tumor,COL18A1,MYO1B,0.2499234974384308
HER2_tumor,FCHO2,PDK4,0.2499222308397293
HER2_tumor,RAI14,PMP22,0.2498898208141327
HER2_tumor,CXCL12,NRP1,0.2498770505189895
HER2_tumor,FBN1,PTPRG,0.2498210221529007
HER2_tumor,FAM172A,ELK4,0.2497830390930175
HER2_tumor,ASH2L,AKAP11,0.2496905028820037
HER2_tumor,ITGB1,NREP,0.2496523708105087
HER2_tumor,FHL3,CMTM3,0.2495724856853485
HER2_tumor,TTC19,GPATCH2L,0.2495466470718383
HER2_tumor,DPP8,MAP4K4,0.2494816184043884
HER2_tumor,RBL2,MUS81,0.2494484633207321
HER2_tumor,TNS2,LAMB2,0.2493340522050857
HER2_tumor,MAFK,RETREG3,0.2493047416210174
HER2_tumor,CCNB2,TYMS,0.2492609471082687
HER2_tumor,PCLAF,HMGB2,0.2491611093282699
HER2_tumor,ZFYVE16,WDFY1,0.2491541057825088
HER2_tumor,FAM193A,CSNK2A2,0.249149814248085
HER2_tumor,CD37,CCL4,0.2490672022104263
HER2_tumor,TYMS,CDC20,0.2489733248949051
HER2_tumor,FERMT2,UACA,0.2489143162965774
HER2_tumor,ELMSAN1,TMUB2,0.2489112913608551
HER2_tumor,CYTH4,IKZF1,0.2489028573036193
HER2_tumor,MAP4,PDGFA,0.2488157153129577
HER2_tumor,IFI16,TRIM22,0.2487901300191879
HER2_tumor,UTRN,SLFN5,0.2487468868494033
HER2_tumor,CYTH4,JAML,0.2486833184957504
HER2_tumor,SPARC,COL6A2,0.2485883086919784
HER2_tumor,COX7A1,IGFBP4,0.2484831660985946
HER2_tumor,IL4R,MAPRE2,0.2484274506568908
HER2_tumor,GYPC,PRDM1,0.2483207881450653
HER2_tumor,PHF21A,CLK4,0.2482612878084182
HER2_tumor,HLA-F,PSMB9,0.2482587397098541
HER2_tumor,BGN,COL6A2,0.2482014745473861
HER2_tumor,IL2RG,CCL4,0.248133435845375
HER2_tumor,AEBP2,THADA,0.2480985522270202
HER2_tumor,VIM,SKAP2,0.2480685859918594
HER2_tumor,KMT2A,EPC1,0.2480435520410537
HER2_tumor,DNTTIP2,SLFN5,0.2479251623153686
HER2_tumor,ASPM,NDC80,0.2478784173727035
HER2_tumor,JAML,PTPRC,0.2478644847869873
HER2_tumor,SASH3,FYB1,0.2477211654186248
HER2_tumor,NCKAP1L,HAVCR2,0.247714027762413
HER2_tumor,LAMC1,FKBP10,0.2476416975259781
HER2_tumor,LAMB2,CDKN1C,0.247590884566307
HER2_tumor,SHC1,FBRS,0.2475859820842743
HER2_tumor,BMPR2,VCL,0.2475828230381012
HER2_tumor,BARD1,SGO2,0.2475488036870956
HER2_tumor,ZNF654,NISCH,0.2474678009748459
HER2_tumor,HCST,LTB,0.247415617108345
HER2_tumor,PRPF8,NRDE2,0.2473729252815246
HER2_tumor,ASPM,TOP2A,0.2473087310791015
HER2_tumor,TPM1,NOTCH3,0.2472842335700988
HER2_tumor,NUF2,NUSAP1,0.2472700178623199
HER2_tumor,RAP2C,WRAP73,0.2471112161874771
HER2_tumor,DIP2A,KIAA0586,0.247012510895729
HER2_tumor,IKZF1,ACAP1,0.2468546777963638
HER2_tumor,SH3PXD2B,PRSS23,0.2468515187501907
HER2_tumor,DENND6A,NOL8,0.2468474209308624
HER2_tumor,DOCK2,HAVCR2,0.2468276917934417
HER2_tumor,CYTH4,ARHGAP9,0.246816337108612
HER2_tumor,SH3PXD2B,MYLK,0.2467880845069885
HER2_tumor,HLA-DPB1,EFHD2,0.2467729449272155
HER2_tumor,MAFK,SIDT2,0.2467177361249923
HER2_tumor,SETX,CTDSPL2,0.2467171102762222
HER2_tumor,GGT5,PLS3,0.2465841919183731
HER2_tumor,DOK2,CD52,0.2465723752975464
HER2_tumor,PLEKHA1,TMUB2,0.2465176731348037
HER2_tumor,AP3M2,TCHP,0.2464718222618103
HER2_tumor,CYR61,PTPN14,0.2464344799518585
HER2_tumor,NCOR1,KMT2E,0.2463702112436294
HER2_tumor,USP15,EML4,0.2463324218988418
HER2_tumor,MAFK,PINK1,0.2462273985147476
HER2_tumor,SHC1,SSFA2,0.2462195307016372
HER2_tumor,HTRA1,A2M,0.2461427152156829
HER2_tumor,NRDE2,CNST,0.2461217939853668
HER2_tumor,CDCA8,CENPK,0.2459863424301147
HER2_tumor,GPR65,IL10RA,0.2459835112094879
HER2_tumor,SPTBN1,CNST,0.2459432631731033
HER2_tumor,MACF1,CBLB,0.2458982914686203
HER2_tumor,NBL1,SEPT8,0.245893582701683
HER2_tumor,PDE8A,TNFAIP8L1,0.2458475232124328
HER2_tumor,ADAM17,MTMR9,0.2457120567560196
HER2_tumor,CYR61,C9orf3,0.2454568892717361
HER2_tumor,COL4A1,CAV1,0.2453654110431671
HER2_tumor,SHC1,VPS39,0.2453567832708358
HER2_tumor,MACF1,LEMD2,0.2452785074710846
HER2_tumor,MB21D2,TPCN2,0.2450792342424392
HER2_tumor,IFNGR1,WASHC4,0.2450538426637649
HER2_tumor,PRPF38B,ASXL2,0.2450192123651504
HER2_tumor,ZSWIM6,PNPLA6,0.2449444979429245
HER2_tumor,SERPINF1,GEM,0.2449419796466827
HER2_tumor,IGSF6,MARCH1,0.2449271082878112
HER2_tumor,LMCD1,ID1,0.244884192943573
HER2_tumor,CCNB2,TPX2,0.2448755800724029
HER2_tumor,BGN,CAV1,0.244862899184227
HER2_tumor,NEK1,PIGL,0.244760662317276
HER2_tumor,AC004687.1,CYTH4,0.2447102665901184
HER2_tumor,CDKN3,CDC20,0.2447049468755722
HER2_tumor,PWWP2A,TNKS,0.2446717768907547
HER2_tumor,TBC1D15,CLK4,0.244669109582901
HER2_tumor,IL2RG,PTPRC,0.2446565926074981
HER2_tumor,SAMD9,PARP10,0.2445474117994308
HER2_tumor,RUNX3,CST7,0.2444398254156112
HER2_tumor,RNF152,ARHGEF17,0.2444263845682144
HER2_tumor,ZNF836,SENP7,0.2443659007549286
HER2_tumor,JAML,CCL4,0.2443044930696487
HER2_tumor,LAMB2,TLN2,0.2442544847726822
HER2_tumor,UTRN,SUN2,0.2440077811479568
HER2_tumor,HLA-F,HLA-E,0.243993267416954
HER2_tumor,HERC1,CWF19L2,0.2439650297164917
HER2_tumor,CARD16,HLA-E,0.2439269572496414
HER2_tumor,FYB1,ALOX5AP,0.2438704818487167
HER2_tumor,CYTH4,NCF4,0.243866741657257
HER2_tumor,S100PBP,TNRC6B,0.243730753660202
HER2_tumor,CD84,C1orf162,0.2436765134334564
HER2_tumor,UBLCP1,DDX60,0.2436652928590774
HER2_tumor,MKI67,PTTG1,0.2435055822134018
HER2_tumor,INO80D,ARFRP1,0.2434882968664169
HER2_tumor,PPP1R12A,WNK1,0.2434689849615097
HER2_tumor,CORO1A,DUSP2,0.2434253841638565
HER2_tumor,ADAM17,WASHC4,0.2433914393186569
HER2_tumor,CTDSPL2,ESF1,0.2433570325374603
HER2_tumor,ZBED5,RNF219,0.2430849075317382
HER2_tumor,SNTB2,NRDE2,0.2427986115217209
HER2_tumor,CTDSPL2,PCF11,0.2427431643009185
HER2_tumor,UTRN,MAP4K4,0.2427096217870712
HER2_tumor,CCNT1,ELK4,0.2426265627145767
HER2_tumor,EFCAB14,RB1,0.2426185011863708
HER2_tumor,TEAD1,CPE,0.2425075322389602
HER2_tumor,LMCD1,F2R,0.2425042688846588
HER2_tumor,TEAD1,TINAGL1,0.2424645572900772
HER2_tumor,MYO1G,IRF8,0.2424499839544296
HER2_tumor,VPS39,ACOT9,0.242245927453041
HER2_tumor,CCNT1,STXBP3,0.2422350645065307
HER2_tumor,RB1,FAM214B,0.2422246932983398
HER2_tumor,RAI14,ST5,0.2421464323997497
HER2_tumor,TLNRD1,ATE1,0.242130160331726
HER2_tumor,AC004687.1,PTPRC,0.2421279996633529
HER2_tumor,PPP1R12A,HIPK1,0.2421177625656128
HER2_tumor,CST7,IL7R,0.2421123534440994
HER2_tumor,CD24,KRT18,0.2420031577348709
HER2_tumor,SLC9A3R2,HOXD8,0.2419477254152298
HER2_tumor,MAGI1,APP,0.2418228238821029
HER2_tumor,HSPG2,SPRY1,0.2417595386505127
HER2_tumor,PLEC,TMEM30A,0.2416634857654571
HER2_tumor,CWC22,EED,0.2416362762451172
HER2_tumor,FBRS,CLK4,0.2415993213653564
HER2_tumor,IGFBP7,COX7A1,0.2415620684623718
HER2_tumor,RETREG3,ACOT9,0.2415425777435302
HER2_tumor,VIM,MEF2C,0.2415135204792022
HER2_tumor,KRT18,KRT19,0.2414252907037735
HER2_tumor,C1S,COL6A1,0.241401806473732
HER2_tumor,PCNA,ACYP1,0.2413329184055328
