gene,weighted_degree,degree
ZNF800,1.6964608579874039,8
PLVAP,1.685942217707634,5
SDC4,1.6822108775377274,8
TIMP3,1.6740151047706604,8
KIDINS220,1.6374598443508148,8
C1S,1.6294916719198227,6
ADAMTS9,1.6186147332191467,7
GIGYF1,1.61119444668293,7
ST3GAL6,1.5987483263015747,6
SIN3A,1.5966216176748276,7
SASH1,1.5917154252529144,6
SERPING1,1.5763573348522186,7
ITGA6,1.5710773468017578,7
ZFYVE16,1.565528616309166,8
C5orf46,1.562918797135353,8
CLK1,1.5587238073349,7
TFF1,1.5447469651699066,6
CLMP,1.5272912234067917,6
ACVRL1,1.5248692035675049,7
ACSL5,1.5242699831724167,7
VASN,1.5101773887872696,7
SOD3,1.5091280192136765,6
ACKR1,1.5055775195360184,4
SOX17,1.4995967745780945,7
SNX14,1.494092807173729,7
MMGT1,1.48738893866539,8
MT-CO3,1.4696372300386429,4
CCDC80,1.4690836668014526,7
DPP8,1.4613469392061234,7
HELZ,1.4587688744068146,7
PPP1R15A,1.4557606875896454,7
CFD,1.4521296322345734,6
RASSF6,1.451683595776558,7
DEFB1,1.4422413259744644,7
SACM1L,1.429295152425766,7
STC2,1.4271965324878693,6
SLC20A1,1.4242872446775436,6
NUDT4,1.423837810754776,7
KLHL24,1.4222476035356522,7
SKIL,1.4075294882059097,7
PLXNA2,1.4014186710119247,7
ZRANB1,1.3993890881538391,6
SUPV3L1,1.391043782234192,6
KRT80,1.3869535475969315,7
NDRG1,1.367813155055046,7
ITGA5,1.3622509837150574,7
NFIL3,1.3612585663795471,6
MT-CO1,1.3540405929088593,3
PHYKPL,1.353913500905037,7
RELT,1.3517539352178574,6
SIRT1,1.3445929288864136,7
EIF1B,1.3424995690584183,7
MCL1,1.3193940371274948,6
LIPH,1.3170318752527237,6
CCRL2,1.311679631471634,6
C2CD4B,1.305404856801033,7
LY96,1.2933642715215683,6
NEDD9,1.2925881445407867,5
DENND4A,1.281774789094925,7
BMPR2,1.2809234857559204,6
BIN1,1.2776056677103043,6
AL121944.1,1.2689635753631592,7
FNIP1,1.2665322870016098,6
GATA3,1.2635968774557114,6
TNFAIP6,1.2630136460065842,7
MECOM,1.2421805113554,6
ACTG1,1.2406906485557556,6
SHROOM3,1.2318926453590393,5
LHFPL6,1.227501854300499,6
ATAD2B,1.2180039584636688,6
CREBZF,1.2118891775608063,6
SAMD4A,1.2110898345708847,6
MYLIP,1.2079045921564102,5
TM4SF18,1.202650859951973,6
PODXL,1.200643241405487,6
HBP1,1.200096234679222,6
TMX4,1.1994651854038239,6
SELE,1.197230502963066,4
MET,1.1886333972215652,5
LAMC2,1.1821080595254898,6
CSRP1,1.1740223616361618,5
FABP4,1.1713822185993195,5
MTHFD2L,1.1693080812692642,6
MT-ND4,1.1679835617542267,4
FAM208A,1.1678867191076279,6
HSPA1A,1.1673794984817505,4
HLA-DQA1,1.164492890238762,5
HSPA1B,1.163152664899826,3
ZSWIM6,1.1558523923158646,6
KRT18,1.1549160927534103,5
RARRES2,1.1546020805835724,6
CLDN1,1.154322773218155,6
TPM2,1.1509845852851868,4
DSC2,1.1495157480239868,5
SFRP1,1.1464452892541885,6
SCML1,1.1406315565109253,5
MAN1A1,1.1347828060388565,5
PLEKHO1,1.1329709440469742,6
TFPI,1.1290079802274704,5
